list-id-m,1,10,4,30,101833,3394,66
list-id-m,1,20,4,60,165132,2752,57
list-id-m,1,40,4,120,126781,1056,40
list-id-m,1,80,4,240,226789,944,35
list-id-s,1,10,4,30,82844,2761
list-id-s,1,20,4,60,94271,1571
list-id-s,1,40,4,120,116799,973
list-id-s,1,80,4,240,208020,866
list-id-m,4,10,4,120,174643,1455,1066
list-id-m,4,20,4,240,269565,1123,1313
list-id-m,4,40,4,480,526969,1097,1678
list-id-m,4,80,4,960,1546688,1611,2990
list-id-s,4,10,4,120,117645,980
list-id-s,4,20,4,240,211140,879
list-id-s,4,40,4,480,453427,944
list-id-s,4,80,4,960,1210816,1261
list-id-m,8,10,4,240,258175,1075,266
list-id-m,8,20,4,480,664146,1383,5992
list-id-m,8,40,4,960,1521019,1584,7710
list-id-m,8,80,4,1920,4416759,2300,11852
list-id-s,8,10,4,240,212623,885
list-id-s,8,20,4,480,229086,477
list-id-s,8,40,4,960,1120100,1166
list-id-s,8,80,4,1920,3802959,1980
list-id-m,12,10,4,360,561931,1560,7175
list-id-m,12,20,4,720,909489,1263,6842
list-id-m,12,40,4,1440,2969932,2062,17963
list-id-m,12,80,4,2880,8863791,3077,28180
list-id-s,12,10,4,360,328897,913
list-id-s,12,20,4,720,821630,1141
list-id-s,12,40,4,1440,2187228,1518
list-id-s,12,80,4,2880,7463075,2591
list-id-m,16,10,4,480,466981,972,75
list-id-m,16,20,4,960,1646590,1715,17864
list-id-m,16,40,4,1920,4546858,2368,29785
list-id-m,16,80,4,3840,14607148,3803,49703
list-id-s,16,10,4,480,393211,819
list-id-s,16,20,4,960,778740,811
list-id-s,16,40,4,1920,7626155,3971
list-id-s,16,80,4,3840,32002243,8333
list-id-none,1,1,4,3,106221,35407
list-id-none,1,2,4,6,102824,17137
list-id-none,1,4,4,12,105028,8752
list-id-none,1,8,4,24,116647,4860
list-id-none,1,16,4,48,114734,2390
list-id-none,4,1,4,12,148399,12366
list-id-none,4,8,4,96,107771,1122
list-id-none,8,1,4,24,203122,8463
list-id-none,12,1,4,36,327361,9093
list-id-none,12,4,4,144,306774,2130
list-id-none,16,1,4,48,391639,8159
list-id-none,16,4,4,192,361137,1880
list-id-none,16,8,4,384,360684,939
list-none-m,1,1000,16,3000,649575,216,32
list-none-m,1,1000,8,3000,926394,308,33
list-none-m,1,1000,4,3000,1337976,445,32
list-none-m,1,1000,1,3000,4138114,1379,32
list-none-s,1,1000,16,3000,433831,144
list-none-s,1,1000,8,3000,697001,232
list-none-s,1,1000,4,3000,1155343,385
list-none-s,1,1000,1,3000,3939663,1313
list-none-m,2,1000,16,6000,3795188,632,284
list-none-m,2,1000,8,6000,5626444,937,453
list-none-m,2,1000,4,6000,8966614,1494,884
list-none-m,2,1000,1,6000,22644784,3774,3742
list-none-s,2,1000,16,6000,3343719,557
list-none-s,2,1000,8,6000,5832247,972
list-none-s,2,1000,4,6000,10754705,1792
list-none-s,2,1000,1,6000,7865435,1310
list-none-m,4,1000,16,12000,6075847,506,633
list-none-m,4,1000,8,12000,9136727,761,1064
list-none-m,4,1000,4,12000,17742209,1478,2841
list-none-m,4,1000,1,12000,81421699,6785,19678
list-none-s,4,1000,16,12000,5209515,434
list-none-s,4,1000,8,12000,10555678,879
list-none-s,4,1000,4,12000,22005327,1833
list-none-s,4,1000,1,12000,65492486,5457
list-none-m,8,1000,16,24000,11063325,460,1582
list-none-m,8,1000,8,24000,20015598,833,2867
list-none-m,8,1000,4,24000,54185760,2257,11805
list-none-m,8,1000,1,24000,375679353,15653,104729
list-none-s,8,1000,16,24000,8882411,370
list-none-s,8,1000,8,24000,18333005,763
list-none-s,8,1000,4,24000,45396607,1891
list-none-s,8,1000,1,24000,246649388,10277
list-none-m,12,1000,16,36000,19976508,554,3177
list-none-m,12,1000,8,36000,44819777,1244,9152
list-none-m,12,1000,4,36000,114649582,3184,28294
list-none-m,12,1000,1,36000,874750383,24298,246680
list-none-s,12,1000,16,36000,14976829,416
list-none-s,12,1000,8,36000,33827969,939
list-none-s,12,1000,4,36000,96431474,2678
list-none-s,12,1000,1,36000,297847516,8273
list-none-m,16,1000,1,48000,1695659307,35326,471238
list-none-m,24,1000,1,72000,3917153350,54404,1041625
